,authors,author_ids,title,abstract,pub_year,journal,citations,eprint_url,pub_url,citedby_url,scilab_url,related_articles_url,scholarbib_url
311,"['JM Arnold', 'CL Cramer', 'AM Elliott', 'P Nandwana']","['', '_TtjJu4AAAAJ', 'bTO6NSEAAAAJ', '2d8gYBsAAAAJ']",Microstructure evolution during near-net-shape fabrication of NixAly-TiC cermets through binder jet additive manufacturing and pressureless melt infiltration,"To better understand the structure of the printed TiC preform and the overall particle  arrangement, X-ray computed tomography characterization was performed on the printed TiC  preforms using a Zeiss Xradia Versa. The preforms were rotated 360 around the vertical axis while",2019,International Journal of …,8,https://www.sciencedirect.com/science/article/am/pii/S0263436819302203,https://www.sciencedirect.com/science/article/pii/S0263436819302203,"/scholar?cites=7407863363307493676&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=LNmS-noEzmYJ&ei=LIBtYc9QqJvLBKGNtfAB&json=","/scholar?q=related:LNmS-noEzmYJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:LNmS-noEzmYJ:scholar.google.com/&output=cite&scirp=311&hl=en
312,"['KM Jespersen', 'LP Mikkelsen']","['cUkSaycAAAAJ', '2GUSDXwAAAAJ']",Fatigue damage observed non-destructively in fibre composite coupon test specimens by X-ray CT,"X-ray computed tomography The X-ray CT experiments were carried out on a Zeiss Xradia  Versa 520 scanner, using a 2000x2000 pixel detector with a pixel depth of 16 bit. All scans  were performed with a binning of 2 of the pixels on the detector. This means that 2x2 pixels are",2016,IOP Conference Series: Materials …,6,https://iopscience.iop.org/article/10.1088/1757-899X/139/1/012024/pdf,https://iopscience.iop.org/article/10.1088/1757-899X/139/1/012024/meta,"/scholar?cites=17685452098688975478&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=dgKLcvtYb_UJ&ei=LIBtYc9QqJvLBKGNtfAB&json=","/scholar?q=related:dgKLcvtYb_UJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:dgKLcvtYb_UJ:scholar.google.com/&output=cite&scirp=312&hl=en
313,"['JB Robinson', 'RE Owen', 'MDR Kok']","['Siaj-l4AAAAJ', 'fKqp3C0AAAAJ', '5Cwgh8MAAAAJ']",Identifying Defects in Li-Ion Cells Using Ultrasound Acoustic Measurements,"The commercial cells were imaged using a Zeiss Xradia Versa 520 (Carl Zeiss XRM,  Pleasanton, CA, USA) with an accelerating voltage of 80 kV and a total power of 10 W. A total of  1601 projections were collected with a magnification of 0.4× used to obtain a resolution of 7.7",2020,Journal of The …,5,https://iopscience.iop.org/article/10.1149/1945-7111/abb174/pdf,https://iopscience.iop.org/article/10.1149/1945-7111/abb174/meta,"/scholar?cites=11145666925006200468&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=lJ7QGQRdrZoJ&ei=LIBtYc9QqJvLBKGNtfAB&json=","/scholar?q=related:lJ7QGQRdrZoJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:lJ7QGQRdrZoJ:scholar.google.com/&output=cite&scirp=313&hl=en
314,"['J Dai', 'J Li', 'P Agyakwa']","['', '', '']",Power cycling reliability of time-reduced sintering for attaching SiC diodes using nanosilver film,The microstructures of the samples prior to power cycling and at different stages of life were  characterized non-destructively using 3-dimensional X-ray computed tomography (CT) carried  out on a Zeiss Xradia Versa-XRM500 CT system. The CT scans of the samples during the,2018,CIPS 2018; 10th …,5,,https://ieeexplore.ieee.org/abstract/document/8403178/,"/scholar?cites=5014781422752711532&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=bENncSIVmEUJ&ei=LIBtYc9QqJvLBKGNtfAB&json=","/scholar?q=related:bENncSIVmEUJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:bENncSIVmEUJ:scholar.google.com/&output=cite&scirp=314&hl=en
315,"['CR Kaufmann', 'VD Tejani', 'DC Fredericks']","['', 'HIC7o6kAAAAJ', '']",Pilot Evaluation of Sheep as In Vivo Model for Cochlear Implantation,Objectives: The rise in the use of cochlear implants (CIs) has continued to fuel research  aimed at improving surgical approaches and the preservation of residual hearing. Current  in vivo models involve small animals not suitable for evaluating full-sized CIs nor are . The,2020,Otology & …,2,,https://journals.lww.com/otology-neurotology/fulltext/2020/05000/pilot_evaluation_of_sheep_as_in_vivo_model_for.8.aspx,"/scholar?cites=14867184090705523916&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=zHTXKCnZUs4J&ei=LIBtYc9QqJvLBKGNtfAB&json=","/scholar?q=related:zHTXKCnZUs4J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:zHTXKCnZUs4J:scholar.google.com/&output=cite&scirp=315&hl=en
316,"['N Fijoł', 'HN Abdelhamid', 'B Pillai', 'SA Hall', 'N Thomas']","['', 'hIkY4aYAAAAJ', '', '', '']",3D-printed monolithic biofilters based on a polylactic acid (PLA)–hydroxyapatite (HAp) composite for heavy metal removal from an aqueous medium,"The pore structure and the dispersion of the HAp filler in the PLA matrix in the uniform and  gradient cubes were evaluated with the use of a 3D X-ray microscope (Zeiss Xradia Versa  XRM520). The tomographic data acquisition involved 1601 projections of 1024 × 1024 pixels,",2021,RSC Advances,0,https://pubs.rsc.org/en/content/articlehtml/2021/ra/d1ra05202k,https://pubs.rsc.org/en/content/articlehtml/2021/ra/d1ra05202k,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=cW3sCdbYoSoJ&ei=LIBtYc9QqJvLBKGNtfAB&json=",,/scholar?q=info:cW3sCdbYoSoJ:scholar.google.com/&output=cite&scirp=316&hl=en
317,['ECSEMNAI US'],[''],Olympus and USC Announce Partnership in Cancer Research The USC and Olympus have announced their partnership with the goal of advancing multiscale …,ZEISS Delivers Tomographic Imaging with Results 4x Faster for Geologists and Geological  Industries The new module for the ZEISS Xradia Versa 500-series of 3D X-ray microscopes  (XRM) will allow users to acquire highquality images in one-quarter the time. ZEISS,NA,NA,0,https://scholar.archive.org/work/2pwgqhgqnfgnbcqf2tr775mqhi/access/wayback/https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D0E8EB45FA06632ADFE4A45C2F37DA6C/S155192951900035Xa.pdf/div-class-title-industrynews-div.pdf,https://www.cambridge.org/core/journals/microscopy-today/article/industrynews/D0E8EB45FA06632ADFE4A45C2F37DA6C,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=LuUe0zhBm5UJ&ei=LIBtYc9QqJvLBKGNtfAB&json=",,/scholar?q=info:LuUe0zhBm5UJ:scholar.google.com/&output=cite&scirp=317&hl=en
318,"['R dos Santos Macedo', 'C Ulsen', 'AY Jacomo']","['', 'zUHmkUkAAAAJ', '']",Pycnometry for assessing porosity of fine recycled aggregates,"The study extended the applications of powder pycnometry (PP) replacing the  commercial enveloper for alternative envelopers (ceramic and carbon microspheres) to determine  the envelope density of fine recycled aggregates (FRA) sand fraction. The properties of as ,",2021,… and Building Materials,0,,https://www.sciencedirect.com/science/article/pii/S0950061821028361,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=RhXtUid01wYJ&ei=LIBtYc9QqJvLBKGNtfAB&json=",,/scholar?q=info:RhXtUid01wYJ:scholar.google.com/&output=cite&scirp=318&hl=en
319,"['HM El-Dessouky', 'MN Saleh', 'M Gautam', 'G Han']","['JvruBA4AAAAJ', 'OFanty4AAAAJ', 'J-vXNWUAAAAJ', '']",Tailored fibre placement of commingled carbon-thermoplastic fibres for notch-insensitive composites,"To examine the as manufactured composite specimens, X-ray CT scans were performed  for the three different types of notched specimens using a Zeiss Xradia Versa XRM-520. The  0.4x objective of the scanner was used. The total volume in the field of view was 16 × 16 × 16",2019,Composite …,9,https://eprints.whiterose.ac.uk/145702/16/Accepted%20version.pdf,https://www.sciencedirect.com/science/article/pii/S0263822318338339,"/scholar?cites=8055518605582542355&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D310%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=EyZM533zym8J&ei=LIBtYc9QqJvLBKGNtfAB&json=","/scholar?q=related:EyZM533zym8J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:EyZM533zym8J:scholar.google.com/&output=cite&scirp=319&hl=en
320,"['B Middendorf', 'C Umbach', 'A Wetzel']","['', '', 'hdIPAeUAAAAJ']",Multi-functional Concretes for Structural Wall Elements,For this reason the samples have additionally been examined with a 3D-X-ray  microscope (µ-CT) Type Zeiss Xradia Versa 520. 1601 projections with a 0.4-time optical  magnification were taken. This produced pictures with a resolution of 25 µm.,2018,Materials Today: Proceedings,0,,https://www.sciencedirect.com/science/article/pii/S2214785318308721,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=SazLb725I40J&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:SazLb725I40J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:SazLb725I40J:scholar.google.com/&output=cite&scirp=320&hl=en
321,"['B Zeller-Plumhoff', 'JL Mead', 'D Tan', 'T Roose']","['kq7ze7oAAAAJ', '', '', '']",Soft tissue 3D imaging in the lab through optimised propagation-based phase contrast computed tomography,We further acknowledge support by the µ-VIS X-ray Imaging Centre at the University of  Southampton for using the ZEISS Xradia Versa 510 system and image processing and analysis  tools. Thanks to Charalambos Rossides for his thorough proofreading. The data supporting,2017,Optics …,8,https://www.osapublishing.org/viewmedia.cfm?uri=oe-25-26-33451&seq=0,https://www.osapublishing.org/abstract.cfm?uri=oe-25-26-33451,"/scholar?cites=6198564469617923852&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=DBfvMIu5BVYJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:DBfvMIu5BVYJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:DBfvMIu5BVYJ:scholar.google.com/&output=cite&scirp=321&hl=en
322,"['B Mahanta', 'V Vishal', 'PG Ranjith', 'TN Singh']","['bkOVAsYAAAAJ', '', 'rlSD-Z9UWUUC', 'YMP_vP8AAAAJ']",An insight into pore-network models of high-temperature heat-treated sandstones using computed tomography,"Xradia Versa 520 micro-CT instrument was used for the current study that is capable of  proving a true spatial resolution of 0.7 μm with a minimum achievable voxel size of 70 nm (Zeiss  ™, 2013). The imaging process consists of targeting multi-directional x-rays at an object/",2020,Journal of Natural Gas …,7,,https://www.sciencedirect.com/science/article/pii/S1875510020300810,"/scholar?cites=18278853308957966906&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=OsLpLT2Iq_0J&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:OsLpLT2Iq_0J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:OsLpLT2Iq_0J:scholar.google.com/&output=cite&scirp=322&hl=en
323,"['T Vanorio', 'J MacFarlane', 'A Clark']","['', '', '5D0f4cMAAAAJ']",Laboratory Investigations of the Properties of Volcanic Ash Seals,Micro-CT scans were performed on a Zeiss Xradia Versa 520 in a time-lapse fashion.  SEM images were collected using two systems. The first system was using a Hitachi S-34N  VP that allows for imaging without carbon coating.,2019,… Conference on Fault and Top Seals,0,,https://www.earthdoc.org/content/papers/10.3997/2214-4609.201902310,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=VhXJCQH2ZHoJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:VhXJCQH2ZHoJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:VhXJCQH2ZHoJ:scholar.google.com/&output=cite&scirp=323&hl=en
324,"['S Dhar', 'HK Danielsen', 'S Fæster', 'CJ Rasmussen']","['', '', '', '']",2D and 3D characterization of rolling contact fatigue cracks in manganese steel wing rails from a crossing,A Zeiss Xradia Versa 520 was used for the measurements. A polychromatic X-ray beam  with energies ranging up to 160 kV from a tungsten target was used. A total of 1601  projections were acquired during a full sample rotation.,2019,Wear,4,https://orbit.dtu.dk/files/202995701/2D_AND_3D_CHARACTERIZATION_OF_ROLLING_CONTACT_FATIGUE_CRACKS_IN_A_MANGANESE_STEEL_CROSSING_WING_RAIL.pdf,https://www.sciencedirect.com/science/article/pii/S0043164819301516,"/scholar?cites=5336664885452111022&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=rnysPnCkD0oJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:rnysPnCkD0oJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:rnysPnCkD0oJ:scholar.google.com/&output=cite&scirp=324&hl=en
325,"['M Basso', 'AMP Belila', 'GF Chinelatto', 'JPP Souza']","['', '', '', '']","Sedimentology and petrophysical analysis of pre-salt lacustrine carbonate reservoir from the Santos Basin, southeast Brazil","In addition, high-resolution CT images from plugs were acquired in a ZEISS XRadia Versa  XRM-500 Scanner (RES 40 μm) equipment at the Laboratory of Porous Media and  Thermophysical Properties of the Federal University of Santa Catarina (LMPT/UFSC). After the",2021,International Journal of …,0,,https://link.springer.com/article/10.1007/s00531-020-01932-7,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=U7iGSS1Eo3wJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:U7iGSS1Eo3wJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:U7iGSS1Eo3wJ:scholar.google.com/&output=cite&scirp=325&hl=en
326,"['J Dai', 'AU Bello', 'P Agyakwa', 'M Cofield']","['', '', '', '']",Thermo-mechanical reliability of nanosilver sintered joints for large-area bonding,The microstructure of samples were characterized prior to thermal cycling and at different  cyclic intervals by nondestructive 3D X-ray computed tomography (CT) imaging (Zeiss Xradia  Versa XRM-500 CT system). This was to assess the structural integrity of the as-sintered joints,2020,CIPS 2020; 11th …,0,,https://ieeexplore.ieee.org/abstract/document/9097728/,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=T-IZnmltoUkJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:T-IZnmltoUkJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:T-IZnmltoUkJ:scholar.google.com/&output=cite&scirp=326&hl=en
327,"['AK Singh', 'V Sudhakar']","['hVaeZRkAAAAJ', 'x2DennwAAAAJ']",Highly efficient method of utilizing waste silica hazards,"The particle distribution in the scaffold was analyzed using an optical microscope (profilometer:  Zeta 20) and Carl Zeiss Xradia Versa-510 3D X-ray Micro-computed Tomography (Pleasanton,  California) instrument, and the image data were analyzed using Dragon software",2021,Process Safety and Environmental Protection,0,,https://www.sciencedirect.com/science/article/pii/S0957582021003487,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=BajbTz24srwJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=",,/scholar?q=info:BajbTz24srwJ:scholar.google.com/&output=cite&scirp=327&hl=en
328,"['KM Jespersen', 'T Lowe', 'PJ Withers']","['cUkSaycAAAAJ', '', 'k2Jw8scAAAAJ']",Micromechanical time-lapse X-ray CT study of fatigue damage in uni-directional fibre composites,In this study the Zeiss Xradia Versa 520 system was used to perform the XCT experiments.  The sample was rotated 360 degrees during the tomography. The software “XMReconstructor  – Cone Beam 10” by Zeiss was used for reconstruction and “AVIZO 9.0” by FEI was used for,2015,… on Composite Materials …,4,https://orbit.dtu.dk/files/118351458/ICCMPaper_KMUN_Final.pdf,https://orbit.dtu.dk/files/118351458/ICCMPaper_KMUN_Final.pdf,"/scholar?cites=1643257305156023473&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=sfRjDNAFzhYJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:sfRjDNAFzhYJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:sfRjDNAFzhYJ:scholar.google.com/&output=cite&scirp=328&hl=en
329,"['EJ LESSNER', 'CA GANT', 'TL HIERONYMUS']","['mAOYNf4AAAAJ', '', 'MslabKUAAAAJ']",Anatomy and Ontogeny of the Mandibular Symphysis in Alligator,"The same specimen was later reimmersed in I2KI and rescanned on a Zeiss Xradia Versa  510 using 120 kV, 0.083 mA, and slice thickness of 39.42 μm for higher resolution images  of soft tissues (eg, bone, teeth, sutural ligament, Meckel’s cartilage, and trigeminal nerve) (",2019,NA,0,https://www.researchgate.net/profile/Emily-Lessner/publication/331847745_Anatomy_and_Ontogeny_of_the_Mandibular_Symphysis_in_Alligator_mississippiensis/links/5fe1fee892851c13feadd142/Anatomy-and-Ontogeny-of-the-Mandibular-Symphysis-in-Alligator-mississippiensis.pdf,https://www.researchgate.net/profile/Emily-Lessner/publication/331847745_Anatomy_and_Ontogeny_of_the_Mandibular_Symphysis_in_Alligator_mississippiensis/links/5fe1fee892851c13feadd142/Anatomy-and-Ontogeny-of-the-Mandibular-Symphysis-in-Alligator-mississippiensis.pdf,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D320%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=vgImmjtaa0IJ&ei=NIBtYcKWFKSK6rQPsbe0qAU&json=","/scholar?q=related:vgImmjtaa0IJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:vgImmjtaa0IJ:scholar.google.com/&output=cite&scirp=329&hl=en
